game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
2321063,33,2,13,Jens Keller,15,0,3,Sami Hyypiä,Home,1
2321072,16,6,1,Jürgen Klopp,41,2,15,Thorsten Fink,Home,1
2321079,23,1,18,Torsten Lieberknecht,4,1,16,Michael Wiesinger,Home,0
2321080,44,0,8,Jos Luhukay,79,1,10,Thomas Schneider,Home,0
2321086,4,1,15,Michael Wiesinger,16,1,1,Jürgen Klopp,Home,0
2321119,15,1,3,Sami Hyypiä,27,1,1,Pep Guardiola,Home,0
2321152,44,0,7,Jos Luhukay,33,2,6,Jens Keller,Home,0
2321205,41,2,14,Bert van Marwijk,39,3,9,Thomas Tuchel,Home,0
2321217,27,5,1,Pep Guardiola,24,0,14,Armin Veh,Home,1
2321233,41,0,17,Bert van Marwijk,44,3,7,Jos Luhukay,Home,0
2321294,23,3,18,Torsten Lieberknecht,39,1,7,Thomas Tuchel,Home,1
2321307,16,2,2,Jürgen Klopp,82,1,6,Dieter Hecking,Home,1
2321312,41,2,16,Mirko Slomka,15,1,5,Sami Hyypiä,Home,1
2321319,15,2,4,Sascha Lewandowski,44,1,10,Jos Luhukay,Home,1
2321330,167,0,8,Markus Weinzierl,44,0,10,Jos Luhukay,Home,0
2321335,33,0,3,Jens Keller,18,1,6,Lucien Favre,Home,0
2321964,7130,0,,Valeri Bondarenko,4414,3,,Per Olsson,Home,0
2321976,10604,1,,Branko Nisevic,448,4,,Marko Nikolic,Home,0
2321990,1257,2,,Dan Theis,2275,0,,Marko Rajamäki,Home,1
2322019,11107,2,,José Gomes,10883,1,,Vojo Pejovic,Home,1
2322023,282,1,,Husref Musemic,10616,0,,Ezio Fortunato,Home,1
2322035,3811,4,,Janis Intenbergs,29160,6,,Lee Jones,Home,0
2323263,10734,1,,Carl Darlington,255,3,,Jan Urban,Home,0
2323266,6055,0,,Attila Pintér,119,2,,Paulo Sousa,Home,0
2323278,255,1,,Jan Urban,10734,0,,Carl Darlington,Home,1
2323730,121,2,5,Dan Petrescu,12438,2,10,Yuriy Kalitvintsev,Home,0
2323731,16704,1,15,Slavoljub Muslin,964,2,3,Luciano Spalletti,Home,0
2323741,3691,1,16,Anatoliy Davydov,2439,2,7,Dorinel Munteanu,Home,0
2326527,33571,2,,Igor Korniets,33179,3,,Yuriy Bakalov,Home,0
2328490,4807,1,,Vardan Bichakhchyan,669,1,,Vuk Rasovic,Home,0
2329424,1063,0,11,Auri Skarbalius,206,1,4,Thomas Frank,Home,0
2329432,20100,1,10,Ove Pedersen,5724,1,9,Colin Todd,Home,0
2329437,1063,4,3,Ove Christensen,20100,1,8,Ove Pedersen,Home,1
2329678,3508,1,5,Francky Dury,601,0,8,Hein Vanhaezebrouck,Home,1
2329722,2861,0,15,Frédéric Vanderbiest,354,3,10,Harm van Veldhoven,Home,0
2329782,1411,1,16,Cedomir Janevski,3508,1,4,Francky Dury,Home,0
2329787,2282,1,3,Michel Preud'homme,28643,2,15,Bob Peeters,Home,0
2329792,28643,4,14,Bob Peeters,1411,1,16,Cedomir Janevski,Home,1
2329798,204,1,13,Stanley Menzo,2282,1,3,Michel Preud'homme,Home,0
2329799,58,2,2,John van den Brom,2282,0,3,Michel Preud'homme,Home,1
2330874,618,2,6,Christophe Galtier,595,2,8,Frédéric Hantz,Home,0
2330880,14171,1,16,Pascal Dupraz,855,2,10,Jocelyn Gourvennec,Home,0
2330916,1423,0,18,Ariel Jacobs,1082,1,2,René Girard,Home,0
2330968,273,3,11,Philippe Montanier,618,1,6,Christophe Galtier,Home,1
2330980,1421,4,7,Hubert Fournier,1147,1,20,Christian Bracconi,Home,1
2330992,415,0,12,Alain Casanova,855,0,13,Jocelyn Gourvennec,Home,0
2331006,855,1,14,Jocelyn Gourvennec,583,1,1,Laurent Blanc,Home,0
2331018,273,0,15,Philippe Montanier,14171,0,17,Pascal Dupraz,Home,0
2331034,1147,3,20,Christian Bracconi,273,1,15,Philippe Montanier,Home,1
2331082,855,0,14,Jocelyn Gourvennec,14171,1,17,Pascal Dupraz,Home,0
2331094,244,0,6,José Anigo,417,1,12,Claude Puel,Home,0
2331101,40,1,8,Francis Gillot,1041,2,5,Rémi Garde,Home,0
2331107,750,1,19,Hervé Renard,244,1,6,José Anigo,Home,0
2331110,417,0,11,Claude Puel,583,1,1,Laurent Blanc,Home,0
2331123,1423,2,19,Ariel Jacobs,995,6,11,Michel Der Zakarian,Home,0
2331128,415,1,8,Alain Casanova,1082,2,3,René Girard,Home,0
2331135,1423,1,18,Ariel Jacobs,1041,2,5,Rémi Garde,Home,0
2331151,415,1,10,Alain Casanova,995,1,11,Michel Der Zakarian,Home,0
2331162,162,1,2,Claudio Ranieri,855,1,16,Jocelyn Gourvennec,Home,0
2331988,379,3,19,Sam Allardyce,984,3,15,Keith Downing,Home,0
2331997,512,2,10,Mark Hughes,405,1,13,Paul Lambert,Home,1
2332000,873,0,19,Ian Holloway,2288,2,9,Michael Laudrup,Home,0
2332012,148,2,3,André Villas-Boas,1123,0,15,Chris Hughton,Home,1
2332021,984,1,16,Keith Downing,3008,1,12,Steve Bruce,Home,0
2332041,180,2,8,Mauricio Pochettino,405,3,10,Paul Lambert,Home,0
2332050,289,3,20,Gustavo Poyet,631,4,2,José Mourinho,Home,0
2332053,379,3,15,Sam Allardyce,931,0,18,Martin Jol,Home,1
2332064,512,2,14,Mark Hughes,289,0,20,Gustavo Poyet,Home,1
2332070,281,6,4,Manuel Pellegrini,148,0,9,André Villas-Boas,Home,1
2332074,1123,1,14,Chris Hughton,873,0,20,Tony Pulis,Home,1
2332184,762,0,8,Alan Pardew,29,3,6,Roberto Martínez,Home,0
2332188,180,2,9,Mauricio Pochettino,11,2,2,Arsène Wenger,Home,0
2332222,11,0,2,Arsène Wenger,985,0,7,David Moyes,Home,0
2332223,984,1,18,Pepe Mel,631,1,1,José Mourinho,Home,0
2332234,405,4,10,Paul Lambert,984,3,15,Pepe Mel,Home,1
2332235,873,1,14,Tony Pulis,3008,0,13,Steve Bruce,Home,1
2332259,29,2,5,Roberto Martínez,281,3,1,Manuel Pellegrini,Home,0
2332288,405,0,15,Paul Lambert,180,0,8,Mauricio Pochettino,Home,0
2332293,180,0,8,Mauricio Pochettino,603,1,20,Ole Gunnar Solskjaer,Home,0
2332298,281,4,1,Manuel Pellegrini,180,1,8,Mauricio Pochettino,Home,1
2334909,465,0,8,Danny Lennon,2451,0,2,John Hughes,Home,0
2334927,987,3,3,Stuart McCall,2759,1,9,Derek Adams,Home,1
2334939,43,0,12,Gary Locke,465,2,10,Danny Lennon,Home,0
2334948,43,0,12,Gary Locke,2578,2,5,Tommy Wright,Home,0
2334976,370,0,5,Derek McInnes,987,1,3,Stuart McCall,Home,0
2334986,465,1,8,Danny Lennon,43,1,12,Gary Locke,Home,0
2334996,1519,2,5,Jackie McNamara,903,2,7,Terry Butcher,Home,0
2335021,2759,1,9,Derek Adams,370,1,3,Derek McInnes,Home,0
2335044,2578,1,8,Tommy Wright,2760,1,7,Alan Archibald,Home,0
2335060,465,0,9,Danny Lennon,2760,0,11,Alan Archibald,Home,0
2335072,121,1,11,Dan Petrescu,232,4,1,Valeriy Karpin,Home,0
2335139,932,0,2,Leonid Kuchuk,3691,0,13,Vasiliy Baskakov,Home,0
2335158,2700,0,16,Gadzhi Gadzhiev,232,1,3,Valeriy Karpin,Home,0
2335181,1083,0,8,Miodrag Bozovic,2410,0,4,Leonid Slutski,Home,0
2335202,1083,0,10,Miodrag Bozovic,232,1,3,Valeriy Karpin,Home,0
2335209,121,4,4,Dan Petrescu,2410,2,5,Leonid Slutski,Home,1
2335225,2698,2,10,Rinat Bilyaletdinov,232,1,5,Dmitriy Gunko,Home,1
2335226,932,2,2,Leonid Kuchuk,3725,1,12,Rashid Rakhimov,Home,1
2335237,932,0,2,Leonid Kuchuk,2700,0,16,Gadzhi Gadzhiev,Home,0
2335245,2700,4,16,Gadzhi Gadzhiev,121,0,4,Dan Petrescu,Home,1
2335248,3725,3,11,Rashid Rakhimov,1083,0,8,Miodrag Bozovic,Home,1
2335257,12438,0,15,Yuriy Kalitvintsev,3691,1,12,Vasiliy Baskakov,Home,0
2335264,2698,3,9,Rinat Bilyaletdinov,12438,1,13,Yuriy Kalitvintsev,Home,1
2335273,2410,2,1,Leonid Slutski,3691,0,13,Vasiliy Baskakov,Home,1
2335276,4128,1,8,Konstantin Paramonov,2410,3,3,Leonid Slutski,Home,0
2335284,964,2,1,André Villas-Boas,12438,0,15,Andrey Talalaev,Home,1
2335291,16704,1,6,Oleg Kononov,932,3,2,Leonid Kuchuk,Home,0
2335296,2700,0,16,Gadzhi Gadzhiev,2696,1,14,Vladimir Kukhlevskiy,Home,0
2335629,16245,1,2,Oleg Kononov,6992,1,11,Roman Grygorchuk,Home,0
2335645,660,1,1,Mircea Lucescu,6992,0,13,Roman Grygorchuk,Home,1
2335657,6414,4,2,Myron Markevych,4482,0,14,Vitaliy Kvartsyanyi,Home,1
2335661,10690,2,4,Yuriy Vernydub,6414,2,2,Myron Markevych,Home,0
2335662,16245,1,8,Oleg Kononov,2227,0,15,Giannis Christopoulos,Home,1
2335673,2477,1,9,Oleksandr Sevidov,6996,0,13,Vyacheslav Groznyi,Home,1
2335681,6994,2,12,Sergiy Puchkov,339,3,2,Juande Ramos,Home,0
2335693,339,2,2,Juande Ramos,6992,0,4,Roman Grygorchuk,Home,1
2335714,2227,3,15,Giannis Christopoulos,6994,1,12,Sergiy Puchkov,Home,1
2335726,338,9,6,Oleg Blokhin,2783,1,11,Sergey Tashuev,Home,1
2335727,2477,0,8,Oleksandr Sevidov,339,4,2,Juande Ramos,Home,0
2335761,2783,4,8,Sergey Tashuev,2740,1,6,Anatoliy Momot,Home,1
2335766,6993,3,11,Mykola Pavlov,6994,1,14,Oleg Taran,Home,1
2335773,6994,0,14,Oleg Taran,2740,1,8,Anatoliy Momot,Home,0
2335778,2227,0,15,Nikolay Kostov,2783,1,7,Sergey Tashuev,Home,0
2335782,6994,0,14,Oleg Taran,6414,3,3,Igor Rakhaev,Home,0
2335794,6994,0,15,Oleg Taran,660,3,1,Mircea Lucescu,Home,0
2335805,338,4,3,Oleg Blokhin,6414,2,4,Igor Rakhaev,Home,1
2335817,16245,0,9,Angel Chervenkov,6414,2,3,Igor Rakhaev,Home,0
2335835,6414,2,3,Igor Rakhaev,660,4,1,Mircea Lucescu,Home,0
2340228,68608,2,11,Mitchell van der Gaag,4750,0,13,Bruno Saraiva,Home,1
2340264,2990,0,14,Sérgio Conceição,294,3,3,Jorge Jesus,Home,0
2340276,2424,1,7,João de Deus,4750,1,12,Abel Xavier,Home,0
2340284,4750,2,15,Giuseppe Galderisi,1085,1,12,José Couceiro,Home,1
2340305,1301,2,11,Pedro Martins,982,2,6,Manuel Machado,Home,0
2340313,1085,2,10,José Couceiro,336,2,2,Leonardo Jardim,Home,0
2340317,720,1,3,Luís Castro,68608,0,16,Lito Vidigal,Home,1
2340365,1085,3,7,José Couceiro,4750,1,15,Giuseppe Galderisi,Home,1
2340369,2425,0,12,Nuno Espírito Santo,2990,0,9,Sérgio Conceição,Home,0
2340371,1075,2,7,Jesualdo Ferreira,8024,2,12,Pedro Emanuel,Home,0
2340377,720,4,3,Luís Castro,8024,1,13,Pedro Emanuel,Home,1
2340384,294,1,1,Jorge Jesus,1085,1,8,José Couceiro,Home,0
2340392,720,3,3,Luís Castro,2425,0,11,Nuno Espírito Santo,Home,1
2340421,2420,1,6,Rui Vitória,982,2,4,Manuel Machado,Home,0
2340435,336,3,1,Leonardo Jardim,68608,0,13,Marco Paulo,Home,1
2341044,3368,1,11,Joaquín Caparrós,1084,0,14,Bernd Schuster,Home,1
2341054,418,3,3,Carlo Ancelotti,940,0,18,Luis Enrique,Home,1
2341056,1050,5,5,Marcelino,681,1,6,Jagoba Arrasate,Home,1
2341062,714,0,12,Javier Aguirre,418,1,3,Carlo Ancelotti,Home,0
2341074,681,1,8,Jagoba Arrasate,13,2,2,Diego Simeone,Home,0
2341079,621,3,5,Ernesto Valverde,940,2,9,Luis Enrique,Home,1
2341100,3368,0,8,Joaquín Caparrós,681,0,7,Jagoba Arrasate,Home,0
2341106,940,0,11,Luis Enrique,13,2,2,Diego Simeone,Home,0
2341110,3368,2,8,Joaquín Caparrós,331,0,12,Javi Gracia,Home,1
2341112,331,0,13,Javi Gracia,1084,2,14,Bernd Schuster,Home,0
2341123,1049,2,7,Juan Antonio Pizzi,16795,1,13,Lucas Alcaraz,Home,1
2341134,1084,0,16,Bernd Schuster,940,5,15,Luis Enrique,Home,0
2341144,940,0,19,Luis Enrique,3368,1,9,Joaquín Caparrós,Home,0
2341160,1531,0,12,Fran Escribá,16795,1,13,Lucas Alcaraz,Home,0
2341172,940,0,17,Luis Enrique,1531,1,14,Fran Escribá,Home,0
2341200,1049,2,8,Juan Antonio Pizzi,3368,0,13,Joaquín Caparrós,Home,1
2341227,13,7,2,Diego Simeone,3709,0,7,Luis García,Home,1
2341237,1050,1,5,Marcelino,1084,1,15,Bernd Schuster,Home,0
2341304,714,2,9,Javier Aguirre,367,2,12,Paco Jémez,Home,0
2341319,1050,1,6,Marcelino,621,1,4,Ernesto Valverde,Home,0
2341332,16795,1,14,Lucas Alcaraz,131,0,3,Gerardo Martino,Home,1
2342335,192,1,14,Ruud Brood,132,5,16,Nebojsa Gudelj,Home,0
2342346,306,2,8,Marco van Basten,499,3,6,Peter Bosz,Home,0
2342358,202,1,7,Erwin van de Looi,383,0,2,Phillip Cocu,Home,1
2342374,1268,3,15,Maurice Steijn,133,0,16,Dwight Lodeweges,Home,1
2342382,499,3,1,Peter Bosz,200,1,14,Jan Wouters,Home,1
2342394,1304,2,11,Jan de Jonge,1090,0,7,Dick Advocaat,Home,1
2342402,235,2,17,Erwin Koeman,133,2,16,Dwight Lodeweges,Home,0
2342430,610,1,1,Frank de Boer,383,0,8,Phillip Cocu,Home,1
2342437,234,5,3,Ronald Koeman,467,1,17,Anton Janssen,Home,1
2342439,499,0,3,Peter Bosz,1090,2,6,Dick Advocaat,Home,0
2342449,499,1,2,Peter Bosz,467,1,18,Anton Janssen,Home,0
2342460,1268,3,16,Maurice Steijn,234,2,4,Ronald Koeman,Home,1
2342472,133,0,11,Dwight Lodeweges,1090,0,7,Dick Advocaat,Home,0
2342483,202,3,9,Erwin van de Looi,499,1,5,Peter Bosz,Home,1
2342484,1268,1,15,Henk Fraser,1269,1,9,Ron Jans,Home,0
2342495,1090,4,7,Dick Advocaat,1304,0,13,Jan de Jonge,Home,1
2342496,499,3,3,Peter Bosz,235,1,16,Erwin Koeman,Home,1
2342504,499,1,3,Peter Bosz,383,2,5,Phillip Cocu,Home,0
2342532,192,0,18,Jon Dahl Tomasson,235,1,16,Erwin Koeman,Home,0
2342548,132,1,15,Nebojsa Gudelj,235,1,16,Erwin Koeman,Home,0
2342552,202,3,7,Erwin van de Looi,1304,1,14,Jan de Jonge,Home,1
2342556,1090,1,8,Dick Advocaat,234,1,2,Ronald Koeman,Home,0
2342576,499,3,4,Peter Bosz,1304,1,16,Jan de Jonge,Home,1
2342581,383,5,1,Phillip Cocu,467,0,18,Alex Pastoor,Home,1
2343448,1180,1,,Robert Maaskant,11194,2,,Tomislav Ivkovic,Home,0
2345086,128,0,,Nikolaos Karageorgiou,3471,1,,David Jeffrey,Home,0
2345098,1443,2,,Adrian Gula,4772,0,,Andrej Razdrh,Home,1
2345102,2531,2,,Stanimir Stoilov,6808,0,,Branko Karacic,Home,1
2345114,8715,4,,Cristian Pustai,5771,0,,Marko Kristal,Home,1
2345732,2578,1,5,Tommy Wright,43,0,12,Gary Locke,Home,1
2345736,2553,0,7,Allan Johnston,2578,0,5,Tommy Wright,Home,0
2346082,2293,0,12,Ugur Tütüneker,20,1,9,Christoph Daum,Home,0
2346086,2381,2,6,Roberto Carlos,6894,0,17,Fuat Capa,Home,1
2346094,126,0,9,Riza Calimbay,19771,0,8,Hamza Hamzaoglu,Home,0
2346098,10484,3,2,Shota Arveladze,524,0,16,Bülent Uygun,Home,1
2346109,20,1,11,Christoph Daum,10484,1,2,Shota Arveladze,Home,0
2346125,19771,2,9,Hamza Hamzaoglu,2293,1,13,Ugur Tütüneker,Home,1
2346137,449,2,7,Mustafa Resit Akcay,20,2,9,Christoph Daum,Home,0
2346146,3205,0,16,Robert Prosinecki,2293,0,14,Mesut Bakkal,Home,0
2346171,20,3,8,Christoph Daum,825,1,7,Ertugrul Saglam,Home,1
2346184,10484,1,7,Shota Arveladze,2293,3,11,Mesut Bakkal,Home,0
2346196,825,2,6,Ertugrul Saglam,2381,2,4,Roberto Carlos,Home,0
2346220,524,2,11,Sergen Yalcin,3205,1,18,Domingos Paciência,Home,1
2346239,825,1,5,Ertugrul Saglam,2292,0,14,Okan Buruk,Home,1
2346258,6894,1,17,Hikmet Karaman,2381,1,6,Roberto Carlos,Home,0
2346325,6894,3,15,Hikmet Karaman,2292,0,17,Okan Buruk,Home,1
2346337,10484,1,7,Shota Arveladze,20,1,11,Irfan Buz,Home,0
2346351,1506,0,7,Tolunay Kafkas,825,0,11,Ertugrul Saglam,Home,0
2346384,114,1,3,Slaven Bilic,820,1,9,Mehmet Özdilek,Home,0
2350717,12469,3,,Mirel Josa,10480,2,,Viktor Kumykov,Home,1
2350720,1101,0,,Jörgen Lennartsson,371,0,,Neil Lennon,Home,0
2351294,4172,1,,Dino Pagliari,31872,0,,Sauro Trillini,Home,1
2351354,1109,1,,Peter Gerhardsson,938,2,,Urs Fischer,Home,0
2351889,2672,2,8,Takis Lemonis,7185,2,11,Apostolos Mantzios,Home,0
2351910,6676,2,3,Sakis Tsiolis,28956,0,4,Giannis Matzourakis,Home,1
2351917,653,0,16,Pavlos Dermitzakis,21957,0,13,Marinos Ouzounidis,Home,0
2351928,683,4,1,Michel,128,0,14,Nikolaos Karageorgiou,Home,1
2351969,5220,0,8,Giannis Petrakis,6676,1,5,Staikos Vergetis,Home,0
2351974,1091,2,2,Huub Stevens,6676,0,8,Staikos Vergetis,Home,1
2353758,1041,4,1,Rémi Garde,417,0,20,Claude Puel,Home,1
2358316,1386,1,,Gianluca Atzori,4102,0,,Fabio Brini,Home,1
2358320,332,5,,Roberto Alberti,4103,4,,Michele Marcolini,Home,1
2359267,862,0,17,Giuseppe Sannino,800,1,11,Stefano Colantuono,Home,0
2359279,276,3,4,Andrea Mandorlini,130,2,13,Roberto Donadoni,Home,1
2359306,276,2,5,Andrea Mandorlini,1390,1,15,Diego López,Home,1
2359323,130,1,11,Roberto Donadoni,398,1,8,Vladimir Petkovic,Home,0
2359334,410,1,11,Francesco Guidolin,430,0,5,Vincenzo Montella,Home,1
2359352,1038,2,16,Siniša Mihajlović,1627,0,20,Luigi De Canio,Home,1
2359381,5,3,11,Massimiliano Allegri,800,0,15,Stefano Colantuono,Home,1
2359425,430,2,4,Vincenzo Montella,800,0,13,Stefano Colantuono,Home,1
2359460,430,0,4,Vincenzo Montella,398,1,8,Edoardo Reja,Home,0
2359471,410,1,14,Francesco Guidolin,5,0,10,Clarence Seedorf,Home,1
2359486,1025,1,16,Davide Ballardini,1390,0,15,Diego López,Home,1
2359498,800,2,7,Stefano Colantuono,1210,0,18,Domenico Di Carlo,Home,1
2359504,46,0,5,Walter Mazzarri,410,0,14,Francesco Guidolin,Home,0
2359516,862,0,16,Eugenio Corini,276,1,9,Andrea Mandorlini,Home,0
2359532,410,0,14,Francesco Guidolin,506,2,1,Antonio Conte,Home,0
2359539,5,3,7,Clarence Seedorf,1210,0,19,Domenico Di Carlo,Home,1
2359568,6574,4,16,Eusebio Di Francesco,252,2,14,Gian Piero Gasperini,Home,1
2360139,2423,2,,Carlos Condeço,7179,1,,Vítor Paneira,Home,1
2360151,8827,0,,Henrique Nunes,3325,2,,João Eusébio,Home,0
2360887,419,0,,Krunoslav Jurcic,14,2,,Nenad Bjelica,Home,0
2360899,790,0,,Ante Cacic,941,1,,Pavel Vrba,Home,0
2360972,339,2,,Juande Ramos,22783,0,,Igor Prins,Home,1
2360979,338,5,,Oleg Blokhin,10157,1,,Vladimir Nikitenko,Home,1
2361082,60,2,,Christian Streich,79,1,,Thomas Schneider,Home,1
2361150,5587,4,,Piero Braglia,4361,5,,Stefano Sottili,Home,0
2366500,20417,5,,,22235,0,,,Home,1
2366510,1842,1,,Anders Theil,22110,2,,Benny Gall,Home,0
2366512,24391,0,,,369,5,,,Home,0
2367096,6195,2,,Rafael Benítez,16,1,,Jürgen Klopp,Home,1
2367198,449,3,,Mustafa Resit Akcay,398,3,,Vladimir Petkovic,Home,0
2367202,398,2,,Vladimir Petkovic,429,1,,Christakis Christoforou,Home,1
2367209,419,1,,Branko Ivankovic,6992,2,,Roman Grygorchuk,Home,0
2367214,790,2,,Ante Cacic,2698,5,,Kurban Berdyev,Home,0
2367237,339,1,,Juande Ramos,430,2,,Vincenzo Montella,Home,0
2367239,2784,0,,Paulo Sérgio,24,3,,Armin Veh,Home,0
2367266,697,1,,Jaroslav Silhavy,368,1,,Unai Emery,Home,0
2367271,2481,0,,Veaceslav Rusnac,148,2,,André Villas-Boas,Home,0
2367342,8715,0,,Cristian Pustai,2995,0,,Henrique Calisto,Home,0
2367354,1064,2,,Arik Benado,10480,1,,Viktor Kumykov,Home,1
2367392,12285,3,,Dogan Corneille,6614,0,,John Blok,Home,1
2367584,29095,1,,José Luis Diezma,1532,2,,Luis César Sampedro,Home,0
2367596,12697,2,,Patxi Salinas,38456,0,,Edu Vílchez,Home,1
2367648,16247,1,,Volodymyr Mazyar,6994,2,,Sergiy Puchkov,Home,0
2367650,6993,0,,Mykola Pavlov,660,3,,Mircea Lucescu,Home,0
2368282,5091,3,,Martin Jungsgaard,443,5,,Tonny Hermansen,Home,0
2368432,301,1,,Laurentiu Reghecampf,26,1,,Murat Yakin,Home,0
2368442,141,3,,Roberto Mancini,190,1,,Ståle Solbakken,Home,1
2368445,27,5,,Pep Guardiola,941,0,,Pavel Vrba,Home,1
2368466,371,0,,Neil Lennon,5,3,,Massimiliano Allegri,Home,0
2368478,190,0,,Ståle Solbakken,418,2,,Carlo Ancelotti,Home,0
2368481,683,3,,Michel,58,1,,John van den Brom,Home,1
2368487,244,1,,José Anigo,16,2,,Jürgen Klopp,Home,0
2368762,12321,4,,Ricardo Rodríguez,1108,2,,Natxo González,Home,1
2368764,472,3,,Sergio Lobera,7971,0,,Quique Hernández,Home,1
2368769,1244,4,,Asier Garitano,630,6,,Paco Fernández,Home,0
2369467,16266,0,,Darren Still,3028,4,,Ross Jack,Home,0
2369972,7378,2,,Lázaro Oliveira,1085,2,,José Couceiro,Home,0
2369976,2424,4,,João de Deus,979,3,,Vítor Oliveira,Home,1
2370130,37029,1,,Andrey Meshchaninov,16704,4,,Oleg Kononov,Home,0
2370137,6672,1,,Sergey Podpaly,121,0,,Dan Petrescu,Home,1
2370541,3892,0,,Jean-Paul de Jong,467,1,,Anton Janssen,Home,0
2371144,12438,0,11,Yuriy Kalitvintsev,4128,2,6,Stanislav Cherchesov,Home,0
2379311,26854,2,,Antonis Prionas,2672,1,,Takis Lemonis,Home,1
2379786,1112,3,,Andy Morrell,3721,1,,Nicky Law,Home,1
2379800,1072,2,,Darren Ferguson,6699,0,,Paul Tisdale,Home,1
2379860,2414,5,,Johnny Mölby,443,0,,Tonny Hermansen,Home,1
2380407,3456,0,,Gary Mills,988,1,,Chris Wilder,Home,0
2381474,3609,3,,,6672,0,,,Home,1
2382248,5648,0,,Vicente Moreno,1049,0,,Juan Antonio Pizzi,Home,0
2382252,3368,4,,Joaquín Caparrós,2867,0,,Sergi Barjuan,Home,1
2382254,331,1,,Javi Gracia,1084,1,,Bernd Schuster,Home,0
2382264,714,2,,Javier Aguirre,666,0,,Manolo Herrero,Home,1
2382266,621,4,,Ernesto Valverde,940,0,,Luis Enrique,Home,1
2382785,2575,1,,Jim Duffy,3034,1,,Stevie Aitken,Home,0
2382786,2801,1,,Ian Little,3023,3,,Ian Murray,Home,0
2383732,2331,2,,Massimo Rastelli,8970,1,,Roberto Stellone,Home,1
2384189,1211,4,,Micky Adams,14773,1,,Mikey Harris,Home,1
2384493,21725,3,,Angelos Digozis,47,4,,Sinisa Gogic,Home,0
2384504,265,3,,Giannis Anastasiou,29962,0,,Thomas Grafas,Home,1
2384516,1091,5,,Huub Stevens,47,1,,Ángel Guillermo Hoyos,Home,1
2384520,141,1,,Roberto Mancini,506,0,,Antonio Conte,Home,1
2384532,3016,0,,Dick Campbell,2578,4,,Tommy Wright,Home,0
2384653,10948,0,,Marcello Lippi,27,3,,Pep Guardiola,Home,0
2385041,141,1,,Roberto Mancini,631,1,,José Mourinho,Home,0
2385048,583,2,,Laurent Blanc,15,1,,Sami Hyypiä,Home,1
2385086,6992,0,,Roman Grygorchuk,1041,0,,Rémi Garde,Home,0
2385111,1090,1,,Dick Advocaat,697,1,,Jaroslav Silhavy,Home,0
2421870,131,5,,Gerardo Martino,3368,1,,Joaquín Caparrós,Home,1
2422830,265,1,4,,21957,0,16,,Home,1
2423328,12,3,,Rudi Garcia,6195,2,,Rafael Benítez,Home,1
2423714,605,1,18,Soulis Papadopoulos,128,1,9,Reiner Maurer,Home,0
2423718,441,2,16,Lawrie Sanchez,3060,3,3,Georgios Paraschos,Home,0
2423908,281,2,,Manuel Pellegrini,631,0,,José Mourinho,Home,1
2423919,128,0,11,Reiner Maurer,2671,3,8,Giannis Petrakis,Home,0
2426580,2425,2,,Nuno Espírito Santo,1075,1,,Jesualdo Ferreira,Home,1
2428055,2671,0,9,Giannis Petrakis,2079,1,17,Ratko Dostanic,Home,0
2428286,683,0,,Michel,3060,0,,Georgios Paraschos,Home,0
2437594,1090,1,,Dick Advocaat,2700,0,,Gadzhi Gadzhiev,Home,1
2446127,4128,5,6,Stanislav Cherchesov,12438,1,12,Yuriy Kalitvintsev,Home,1
2446415,3008,5,,Steve Bruce,350,3,,Nigel Clough,Home,1
2449818,605,0,18,Soulis Papadopoulos,5220,2,9,Marinos Ouzounidis,Home,0
2449823,441,3,17,Lawrie Sanchez,1091,3,2,Georgios Georgiadis,Home,0
2450854,6418,0,9,Makis Chavos,2079,0,17,Ratko Dostanic,Home,0
2452013,1304,1,14,Jan de Jonge,610,1,1,Frank de Boer,Home,0
2452114,605,0,18,Georgios Firos,2671,0,10,Giannis Petrakis,Home,0
2453103,6993,0,11,Mykola Pavlov,338,2,4,Sergiy Rebrov,Home,0
2453105,2477,2,10,Oleksandr Sevidov,6414,4,3,Igor Rakhaev,Home,0
2453109,16245,3,9,,6996,0,12,,Home,1
2453110,660,2,1,Mircea Lucescu,4482,0,13,Vitaliy Kvartsyanyi,Home,1
2458331,1279,1,,Dariusz Kolacki,48,3,,Markus Kauczinski,Home,0
2458586,11,3,,Arsène Wenger,281,0,,Manuel Pellegrini,Home,1
2459587,306,1,12,Dwight Lodeweges,1455,2,6,Ernie Brandts,Home,0
2459599,499,2,13,Peter Bosz,133,2,10,Henk de Jong,Home,0
2459607,234,1,9,Fred Rutten,200,2,5,Rob Alflen,Home,0
2459609,1269,2,2,Ron Jans,499,1,16,Peter Bosz,Home,1
2459661,132,1,15,Eric Hellemons,1268,1,16,Henk Fraser,Home,0
2459665,1435,3,12,Foeke Booy,1269,2,4,Ron Jans,Home,1
2459667,1268,2,14,Henk Fraser,1455,0,17,Ernie Brandts,Home,1
2459671,133,0,6,Henk de Jong,234,1,3,Fred Rutten,Home,0
2459673,1090,2,9,John van den Brom,202,2,10,Erwin van de Looi,Home,0
2459675,798,2,11,Marinus Dijkhuizen,317,1,16,Alfred Schreuder,Home,1
2459693,1304,1,17,John Stegeman,383,2,1,Phillip Cocu,Home,0
